director_name,duration,actor_2_name,gross,genres,actor_1_name,movie_title,actor_3_name,plot_keywords,budget,title_year,imdb_score
Howard E. Baker,,Bruno Alexander,, Animation | Family,John Rhys-Davies,Shark Bait,Reedy Gibbs,shark|fish|turtle|computer animation|underwater,10000000,2006,4.2
Krisorn Buramasing,115,Sorachai Sang-aakaat,, Action | Adventure | Fantasy,Charlie Trairat,Mummys Island,Vorawit Phonginsee,mermaid|underwater|underwater scene|seashore|goat,,2006,4.9
Koldo Serra,97,Virginie Ledoyen,, Drama | Horror | Thriller,Gary Oldman,The Backwoods,Paddy Considine,girl|couple|married couple|hands|cabin,3600000,2007,5.7
Wilson Yip,94,Louis Koo,, Action | Drama,Yuk Long Wong,Lung Fu Moon,Isabella Leong,fight|martial arts master|martial arts|half brother half brother relationship|animal in title,,2006,6.2
Mike Mendez,95,Clare Kramer,, Horror,Dominic Purcell,The Gravedancers,Josie Maran,ghost|rapist|curse|cemetery|old friend,,2008,5.6
Colton Lawrence,84,Matthew Tyler,, Drama,Michelle Mosley,The Sex Movie,Mike Fallon,homosexual|gay man has sex with a woman|lesbian|gay|bisexual,15000,2006,4.9
Rajkumar Hirani,144,Arshad Warsi,, Comedy | Drama | Romance,Sanjay Dutt,Lage Raho Munna Bhai,Vidya Balan,radio|love|satyagraha|professor of history|unscrupulous builder,120000000,2006,8.1
Jonny Campbell,95,Anthony McPartlin,, Comedy | Sci-Fi,Declan Donnelly,Alien Autopsy,Bill Pullman,man with glasses|briton abroad|ufo|top secret|roswell new mexico,5000000,2006,5.8
Asghar Farhadi,102,Hediyeh Tehrani,, Drama | Mystery | Romance,Hamid Farokhnezhad,Chaharshanbe-soori,Taraneh Alidoosti,fireworks|dubai|boss|kindness|beautician,,2016,7.9
Laurence Malkin,87,Laurence Fishburne,, Drama | Thriller,Mimi Ferrer,Five Fingers,Touriya Haoud,kidnapping|morocco|terrorist|bare chested male|bare chested male bondage,,2006,6.4
Richard Brandes,92,Mimi Rogers,, Horror | Mystery | Thriller,Rachel Miner,Penny Dreadful,Chad Todhunter,fear|fear of cars|psychologist|phobia|car,,2006,5.1
Andy Cheng,93,Angie Harmon,, Action | Crime | Drama | Mystery | Thriller,Cuba Gooding Jr.,End Game,James Woods,car chase|surprise ending|reporter|secret service agent|conspiracy,5000000,2006,5.1
Regardt van den Bergh,,Jeanne Neilson,, Drama,Frank Rautenbach,Faith Like Potatoes,Hamilton Dlamini,potato|food|food in title,10000000,2006,6.9
Sandy Tung,,Gerald McRaney,, Drama | Family,Scott Wilson,Saving Shiloh,Jason Dolley,teenager|small town|river|rescue from drowning|murder,,2006,6.5
Erik Canuel,,Patrice Bélanger,, Action | Comedy | Crime | Thriller,Michel Beaudry,Bon Cop Bad Cop,Pierre Boudreau,killer|police|hockey|tattoo|border,8000000,2006,7.0
Bob Balaban,103,Ralph Fiennes,, Biography | Comedy | Drama | Romance,Susan Sarandon,Bernard and Doris,Peter Asher,butler|gay|fortune|alcoholic|wine,,2007,6.6
Puri Jagannadh,,Ileana D'Cruz,, Action | Comedy,Mahesh Babu,Pokiri,Prakash Raj,police|railway station|climbing up a rope|stabbed|fight in a train compartment,120000000,2006,8.0
Mark Fergus,101,Piper Perabo,, Drama | Thriller,Guy Pearce,First Snow,William Fichtner,friend|reading|prediction|soothsayer|psychic,8000000,2007,6.3
Dallas Jenkins,103,K Callan,, Drama,Stephen Baldwin,Midnight Clear,Kirk B.R. Woller,christmas|christmas eve|convenience store|gas station|brain damage,900000,2006,6.3
Michael J. Bassett,93,Alex Reid,, Horror,Sean Pertwee,Wilderness,Toby Kebbell,island|bully|juvenile detention|prisoner|survival,3000000,2006,6.2
Scott Z. Burns,97,Oscar Isaac,, Drama,Paddy Considine,Pu-239,Valeriu Pavel Dan,plutonium|black market|russia|prostitute mother|dog hit by a car,5000000,2007,7.0
William Tyler Smith,,Katheryn Winnick,, Romance | Drama,Jeremy London,Kiss Me Again,Elisa Donovan,spanish woman|softcore|polyamory|flashback|concealed nudity,1400000,2006,5.2
Jimi Jones,80,Frank Whaley,, Horror,Traci Lords,Crazy Eights,Dina Meyer,human skull|butane lighter|death of protagonist|fear|loss of vision,,2006,4.0
Yong-hwa Kim,,Ah-jung Kim,, Comedy | Drama | Music | Romance,Jin-mo Ju,Minyeo-neun goerowo,Dong-il Sung,plastic surgery|singer|father daughter relationship|tattoo|chubby chaser,,2006,6.9
John Cosgrove,,Mena Suvari,, Comedy,Marsha Thomason,Caffeine,Callum Blue,masturbation|marijuana|drug abuse|boyfriend girlfriend relationship|boyfriend boyfriend relationship,5000000,2007,5.6
Eric Lartigau,,Charlotte Gainsbourg,, Comedy | Romance,Alain Chabat,Prête-moi ta main,Bernadette Lafont,wedding|perfume|fiance|hospital|dinner,8900000,2006,6.8
Michael Caleo,96,Amber Valletta,, Comedy | Drama | Thriller,Brendan Fraser,The Last Time,Michael Keaton,nudity|female nudity,4000000,2007,6.2
Jens Lien,95,Petronella Barker,, Comedy | Drama | Fantasy | Mystery,Trond Fausa,Den brysomme mannen,Per Schaanning,suicide attempt|dystopia|suicide|escape|cellar,14000000,2007,7.4
Charles Band,86,John Patrick Jordan,, Comedy | Horror,David Weidoff,Evil Bong,Mitch Eakins,bong|college|marijuana|hot wheels|bomb vest,,2006,4.0
Chris Sivertson,119,Shay Astar,, Crime | Drama | Horror | Thriller,Marc Senter,The Lost,Alex Frost,female frontal nudity|murder|detective|rifle|motel,,2008,6.0
Jason Todd Ipson,8885,Scot Davis,, Horror | Thriller,Corri English,Unrest,Joshua Alba,medical|cadaver|medical student|medical school|morgue,2500000,2007,5.0
Michel Ocelot,99,Karim M'Riba,, Animation | Adventure | Family | Fantasy,Cyril Mourali,Azur et Asmar,Hiam Abbass,fairy|blue eyes|breast feeding|genie|tolerance,9000000,2006,7.4
Antonio Hernández,120,Sergio Peris-Mencheta,, Biography,Lluís Homar,Los Borgia,María Valverde,italy|murder,,2006,6.2
John Penney,,Katherine Heigl,, Thriller,Leo Grillo,Zyzzyx Rd,Tom Sizemore,accountant|title ends with period|place name in title|period in title|las vegas nevada,2000000,2006,4.2
William Dear,,Margo Harshman,, Horror | Thriller,Crispin Glover,Simon Says,Greg Cipes,night|chased in the woods|severed head|tied to a tree|table,3000000,2006,4.3
Ryan Schifrin,94,Haley Joel,, Horror | Thriller,Matt McCoy,Abominable,Christien Tinsley,woods|bigfoot|cave|sasquatch|police,,2006,5.1
Ned Farr,96,Addie Yungmee,, Drama | Romance | Sport,Dreya Weber,The Gymnast,David De Simone,gymnast|jewish|lesbian|dancer|masseuse,250000,2006,6.5
Ana Kokkinos,118,Greta Scacchi,, Mystery | Romance | Thriller,Tom Long,The Book of Revelation,Colin Friels,pubic hair|male pubic hair|male explicit nudity|sex|kidnapper,,2006,5.4
Eduardo Sánchez,88,Catherine Mangan,, Horror | Sci-Fi | Thriller,Adam Kaufman,Altered,Brad William Henke,alien|bowel movement|creature|friend|revenge,8000000,2007,5.7
Alan White,97,Jeremy Sisto,, Drama | Thriller,Heather Graham,Broken,Tess Harper,singer|beach|waitress|heroin|vomiting,,2006,5.7
Mia Goldman,97,Joel Edgerton,, Drama,Robin Tunney,Open Window,Cybill Shepherd,rape|nudity|flashback|los angeles california|dysfunctional family,900000,2006,6.2
Paolo Sorrentino,102110,Laura Chiatti,, Drama,Giacomo Rizzo,L'amico di famiglia,Gigi Angelillo,money lender|oedipus complex|gladiator|loneliness|funeral,,2006,7.1
Ole Christian Madsen,92,Stine Stengade,, Drama,Mads Mikkelsen,Prag,Borivoj Navrátil,marriage|prague|trip to prague|love|central europe,,2006,6.8
Lance W. Dreesen,95,Kimberly J. Brown,, Comedy | Horror,Trevor Duke-Moretz,Big Bad Wolf,Richard Tyson,stepfather|werewolf|cabin|fellatio|voyeur,,2006,5.4
Zeki Demirkubuz,,Vildan Atasever,, Drama,Ufuk Bayraktar,Kader,Engin Akyürek,in love|prison|shop|business|young man,,2006,8.0
Rakesh Roshan,185168,Hrithik Roshan,, Action | Adventure | Romance | Sci-Fi,Rekha,Krrish,Priyanka Chopra,breaking the fourth wall by talking to the audience|breaking the fourth wall|singapore|mask|computer,10000000,2006,6.3
Pavel Lungin,,Viktor Sukhorukov,, Drama,Pyotr Mamonov,Ostrov,Dmitriy Dyuzhev,island|monk|monastery|guilt|forgiveness,,2006,8.0
Mekhi Phifer,95,Danny Masterson,, Comedy,Ronnie Warner,"Puff, Puff, Pass",Mekhi Phifer,vicious dog|sleeping in car|drug lord|home theater|drug rehab,2500000,2006,5.7
Marwan Hamed,,Nour El-Sherif,, Drama,Adel Imam,The Yacoubian Building,Youssra,homosexuality|past and present|french song|rooftop|wedding,18000000,2006,7.5
Clayton Jacobson,99,Travis Golland,, Comedy,Shane Jacobson,Kenny,Chris Davis,australia|fire|cleaner|nashville tennessee|one word title,,2008,7.3
Christopher Nielsen,86,Simon Pegg,, Animation | Comedy,Woody Harrelson,Slipp Jimmy fri,Phil Daniels,circus|animal rights|computer animation|vulgarity|sex,100000000,2006,6.1
Richard Valentine,,Matthew Borlenghi,, Horror | Thriller,Kim Tyler,Bloody Mary,Danni Ravden,mirror|bloody mary|psychiatric|patient|nurse,70000,2006,3.6
Manuel Pradal,103110,Emmanuelle Béart,, Crime | Thriller,Harvey Keitel,A Crime,Norman Reedus,sex|female nudity|taxi|taxi driver|prison,7000000,2006,5.8
Glenn Standring,90,Saffron Burrows,, Action | Drama | Fantasy | Horror | Sci-Fi,Dougray Scott,Perfect Creature,Leo Gregory,vampire|influenza|epidemic|new zealand|steampunk,11000000,2007,5.5
Douglas Buck,92,Stephen Rea,, Crime | Horror | Mystery | Thriller,Chloë Sevigny,Sisters,Lou Doillon,reporter|clinic|murder|twin|party,5000000,2008,3.9
Pablo Larraín,,Gastón Pauls,, Drama | Music | Thriller,Benjamín Vicuña,Fuga,Francisca Imboden,valparaiso|opera house|santiago|boat|rape,,2006,6.4
Olivier Van Hoofstadt,84,Dominique Pinon,, Comedy,Marion Cotillard,Dikkenek,Jean-Luc Couchard,male nudity|male frontal nudity|full frontal male nudity|posing nude|bare breasts,3790000,2006,6.9
Edward Burns,98,Matthew Lillard,, Comedy | Drama | Music | Romance,Edward Burns,The Groomsmen,Brittany Murphy,gay|ferry|woman wearing a g string|strip club|playing baseball,3000000,2006,6.2
Bob Saget,80,Alyson Hannigan,, Animation | Comedy,Samuel L. Jackson,Farce of the Penguins,Bob Saget,penguin|spoof|south pole|march|flatulence,,2007,4.2
Eric Eason,88,Yasiin Bey,, Drama | Thriller,Brendan Fraser,Journey to the End of the Night,Scott Glenn,sex|brazil|suitcase|prostitute|cocaine,6200000,2007,5.9
Eric Steven Stahl,92,Rosanna Arquette,, Comedy,Beau Bridges,I-See-You.Com,Mathew Botuchis,shock humor|female to male foot in crotch|webcam|toilet|restaurant,6200000,2006,5.6
Alister Grierson,,Travis McMahon,, Action | Drama | War,Jack Finsterer,Kokoda,Simon Stone,soldier|shot in the stomach|one word title|world war two|torture,,2007,6.2
Stuart McDonald,,Emily Browning,, Drama,Emma Lung,Stranded,Robert Morgan,,,2006,7.1
Robert Edwards,110,Donald Sutherland,, Drama | Thriller,Ralph Fiennes,Land of the Blind,Tom Hollander,prisoner|terrorism|revolution|government|jailer,18000000,2007,6.6
Scott Lew,79,Olivia Wilde,, Comedy | Romance,Patrick Fugit,Bickford Shmeckler's Cool Ideas,Fran Kranz,college campus|orgasm|marijuana|fraternity|college student,1000000,2008,5.8
Stacy Title,84,Daniella Alonso,, Comedy | Horror,Snoop Dogg,Hood of Horror,Anson Mount,hell|anthology|vomiting|vietnam war veteran|son murders father,5000000,2007,4.0
Christian E. Christiansen,93,Stephanie Leon,, Drama,Laura Christensen,Råzone,Julie R. Ølgaard,female nudity|school violence|girl gang|coming of age,546000,2006,6.4
Carlos Bolado,115,Alice Braga,, Drama | Mystery | Romance,Diego Luna,Sólo Dios sabe,Damián Alcázar,choice|mexico|love|journalist|brazil,,2007,6.5
Robert Vince,,Jay Brazeau,, Adventure | Family,Barry Bostwick,Spymate,Richard Kind,spy|attacked by a monkey|trained animal|secret mission|ninja master,,2006,4.2
Russell P. Marleau,105,Brett Chukerman,, Comedy,Tad Hilgenbrink,The Curiosity of Chance,Aldevina Da Silva,school|high school|jock|bully|gay teenager,1000000,2006,6.8
Ashu Trikha,123,Dia Mirza,, Sci-Fi,Akshay Kapoor,Alag: He Is Different.... He Is Alone...,Yatin Karyekar,,,2006,4.1
Neema Barnette,95,Sarah Wright,, Drama | Sport,Adrienne Bailon,All You've Got,Ciara,volleyball|high school|volleyball movie|title directed by female,,2006,4.5
Daniel Heisel,,Wendy Schweitzer,, Comedy | Horror | Sci-Fi,Dah-uh Morrow,Jesus H. Zombie,Manda McKay,zombie attack|low budget|reference to jesus christ|black comedy|zombie,1000,2006,4.7
Ha Lee,,Jin-hee Ji,, Comedy | Romance,So-ri Moon,Yeogyosu-ui eunmilhan maeryeok,Won-sang Park,female nudity|sex in a library|guilt|accidental death|fighting over a woman,,2006,4.5
Ali Taner Baltaci,122100,Mazhar Alanson,, Comedy | Drama,Cem Yilmaz,Hokkabaz,Özlem Tekin,tour|caravan|stage magician|father son relationship|loser,,2006,7.5
Coke Daniels,,Michael Colyar,, Comedy | Romance,Daphne Bloomer,Who Made the Potatoe Salad?,DeRay Davis,question in title|food in title|urban setting|potato,1000000,2006,4.4
Martin Weisz,8786,Keri Russell,, Crime | Drama | Horror | Thriller,Thomas Kretschmann,Grimm Love,Thomas Huber,germany|cannibal|nonlinear timeline|masturbation|kitchen,,2009,5.3
Gregg Bishop,92,Jaimie Alexander,, Action | Thriller,Nathan Mobley,The Other Side,Cory Rouse,bounty hunter|supernatural,15000,2006,5.4
Rolfe Kanefsky,89,Blythe Metz,, Comedy | Horror | Thriller,Tiffany Shepis,Nightmare Man,Luciano Szafir,nightmare|mask|woods|cabin|paranoid schizophrenic,250000,2006,4.0
Harry Basil,93,D.L. Hughley,, Comedy | Sport,Burt Reynolds,Cloud 9,Paul Rodriguez,volleyball|stripper|sex scene|ball|volleyball movie,,2006,4.2
Thomas Bangalter,94,Michael Reich,, Drama | Sci-Fi,Peter Hurteau,Electroma,Helena Stoddard,robot|highway|desert|existentialism|ferrari,,2007,7.0
Paul Goldman,90,Steve Bastoni,, Comedy | Drama | Thriller,Emily Barclay,Suburban Mayhem,Laurence Breuls,murder|mayhem|suburb|family relationships|patricide,4000000,2006,5.9
Gerardo Herrero,,Cuca Escribano,, Drama,José Luis García Pérez,Los aires difíciles,Carme Elias,mental retardation|doctor|accidental death,,2006,6.3
Ariel Vromen,,Hannah Marks,, Drama | Horror | Mystery | Thriller,Marisa Tomei,Danika,Guy Camilleri,children|fear|death|psychiatrist|premonition,5000000,2006,5.7
Greg Glienna,86,Kathy Bates,, Comedy,Danny DeVito,Relative Strangers,Ron Livingston,vegetarian|straw hat|shower|football|adoption,,2006,5.3
Sir Tijn Po,106,,, Comedy | Fantasy,,Coming Soon,,tolerance|equality|beastiality|woman's freedom|two word title,150000,2007,5.4
Colin Teague,103,Louis Dempsey,, Action | Adventure | Crime | War,Laurence Fox,The Last Drop,Lucy Gaskell,holland|german|soldier|invasion|british soldier,,2006,4.6
Stefan Fjeldmark,78,Lorànt Deutsch,, Animation | Adventure | Comedy | Family | Fantasy | Romance,Roger Carel,Astérix et les Vikings,Sara Forestier,asterix|viking|fall|gaul|kiss,,2006,6.0
Michael G. Bartlett,,Toby Bowman,, Horror | Sci-Fi,Scott Ainslie,The Zombie Diaries,Victoria Summer,infection|zombie,8100,2007,4.1
Alfredo Rodriguez de Villa,,Bill Duke,, Drama | Music | Romance,Roselyn Sanchez,Yellow,D.B. Sweeney,puerto rico|dancer|ballet|pizza delivery|one word title,7000000,2007,5.2
Björne Larson,94,Andreas Wilson,, Comedy | Drama,Lolita Davidovich,Kill Your Darlings,Fares Fares,writer|transvestite|housewife|suicidal|desert,,2006,4.8
Robby Henson,103,Edward Furlong,, Horror | Thriller,Martin Donovan,The Visitation,Kelly Lynch,evil|faith|stranger|miracle|supernatural,2500000,2009,5.2
Rigoberto Castañeda,105,Adrià Collado,, Horror | Mystery | Thriller,Iliana Fox,KM 31: Kilómetro 31,Raúl Méndez,coma|twin|supernatural|la llorona|same actress playing twin role,2000000,2008,5.3
Alain Robbe-Grillet,110,Arielle Dombasle,, Drama | Horror,James Wilby,Gradiva (C'est Gradiva qui vous appelle),Dany Verissimo-Petit,white slave|slides|gun|record player|beggar,,2007,5.9
Nanni Moretti,112,Margherita Buy,, Comedy | Drama | Romance,Silvio Orlando,Il caimano,Jasmine Trinca,director|minister|media tycoon|prime minister|italian politics,,2006,6.7
Vicente Aranda,,Esther Nubiola,, Adventure | Romance,Casper Zafer,Tirante el Blanco,Leonor Watling,defloration|female pubic hair|breast licking|color in title|lesbianism,14000000,2006,4.0
Michael Hurst,94,Shane Brolly,, Horror | Mystery | Thriller,Christine Taylor,Room 6,Jerry O'Connell,hospital|medical|latex gloves|doctor|surgeon,1000000,2006,4.2
Kenneth Branagh,135,Amy Carson,, Drama | Musical | Romance,Joseph Kaiser,The Magic Flute,René Pape,evil|queen|walking wounded|based on opera|mozart,27000000,2006,6.6
Ray Gower,92,Toby Stephens,, Horror | Romance | Thriller,Thora Birch,Dark Corners,Christien Anholt,fear|serial killer|dream|urination|suburb,,2006,5.1
George Augusto,,Gerard Butler,, Drama,Kathy Bates,Guilty Hearts,Julie Delpy,number in title,,2011,4.5
Ishai Setton,96,Jeff Branson,, Comedy | Romance | Sport,Paget Brewster,The Big Bad Swim,Jess Weixler,swimming instructor|teacher|learning to swim|swimming lesson|independent film,,2006,6.5
Giulio Base,112190195,Dolph Lundgren,, Adventure | Drama | History | Mystery,Daniele Liotti,The Final Inquiry,Mónica Cruz,emperor|tiberius|christian|roman|jerusalem,8000000,2007,5.3
Darin Ferriola,,Alana De La Garza,, Comedy | Romance,David Boreanaz,Mr. Fix It,Mariam Vardani,deception|boyfriend girlfriend relationship,,2006,5.7
Warren P. Sonoda,95,Jennifer Miller,, Horror | Thriller,Ron Perlman,5ive Girls,Jordan Madley,school|pentagram|demon|witch|spanking with a ruler,3000000,2006,4.5
Jeff Crook,,Chris Ferry,, Horror | Mystery | Thriller,Lauren Currie Lewis,Salvage,Cody Darbe,killer|madman|blood|looking at one's self in a mirror|pushing a vehicle,25000,2006,5.5
Eric Allen Bell,100,Illeana Douglas,, Biography | Drama,Michael Angarano,The Bondage,Griffin Dunne,,1700000,2006,7.9
Jeff Broadstreet,80,Joshua DesRoches,, Horror,Brianna Brown,Night of the Living Dead 3D,Sid Haig,zombie apocalypse|3d in title|remake|numbered sequel|digit in title,750000,2006,3.1
Frank Lama,95,Lisa Burdette,, Comedy | Horror | Sci-Fi,Jamie Linck O'Brien,Swarm of the Snakehead,Maggie Denning,fish|snakehead|80s|creature,,2016,5.2
Eric Barbier,,Clovis Cornillac,, Thriller,Yvan Attal,Le serpent,Pierre Richard,photographer|divorce|detective|deliberate car crash|drugged drink,,2007,6.6
Mikhail Segal,124,Svetlana Ivanova,, Drama | Romance | War,Adrian Topol,Franz + Polina,Tamara Mironova,world war two|ss|occupation|german soldier|deserter,,2006,7.2
William C. Laufer,94,Jack Hourigan,, Drama,Andrew May,Christmas at Maxwell's,Helen Welch,christmas|marital problem|punctuation in title|reference to jesus christ|holiday in title,3000000,2006,6.1
Neeraj Vora,153,Sunil Shetty,, Comedy | Crime,Akshay Kumar,Phir Hera Pheri,Paresh Rawal,money|swimming pool|robbery|gangster|antique,,2006,6.4
Joe Eckardt,,David Faustino,, Comedy | Crime,Corin Nemec,High Hopes,Jason Mewes,,100000,2006,4.5
Rajkumar Santoshi,150,Akshay Kumar,, Action | Crime | Drama | Romance | Thriller,Amitabh Bachchan,Family: Ties of Blood,Bhoomika Chawla,surrender|police|death|family relationships|widow,,2006,5.7
John Boorman,107,Kim Cattrall,, Comedy | Crime | Drama | Mystery | Thriller,Brendan Gleeson,The Tiger's Tail,Ciarán Hinds,ireland|punctuation in title|apostrophe in title|animal in title|twin brother,,2006,5.9
Sachin Bajaj,,Vivek Oberoi,, Action | Adventure,Sunny Deol,Naksha,Sameera Reddy,map|armor|mountain|body armor|jumping off a cliff,,2006,3.0
Neten Chokling,90,Kelsang Chukie Tethtong,, Action | Adventure | Biography | Drama,Orgyen Tobgyal,Milarepa,Jamyang Lodro,tibet|tradition|saint|revenge|redemption,1800000,2008,7.1
Bennett Davlin,,Billy Zane,, Drama | Horror | Thriller,Dennis Hopper,Memory,Tricia Helfer,memory|killer|pineal gland|mask|scientist,3500000,2007,5.3
Chad Lowe,91,Rita Wilson,, Comedy | Drama,William Hurt,Beautiful Ohio,Brett Davern,1970s|state name in title|violin|cathedral|kite,3500000,2006,6.0
Matthias Luthardt,89,Marion Mitterhammer,, Drama,Sebastian Urzendowsky,Pingpong,Clemens Berg,family relationships|suicide|suburb|killing a dog|dead father,,2006,6.7
Cao Hamburger,104104,Germano Haiut,, Drama,Michel Joelsas,O Ano em Que Meus Pais Saíram de Férias,Daniela Piepszyk,boy|jewish|world cup|1970s|military,3000000,2006,7.4
Pan Nalin,155,Mylène Jampanoï,, Adventure | Drama | Romance,Milind Soman,Valley of Flowers,Naseeruddin Shah,love|yeti|levitation|reincarnation|himalaya,6000000,2007,7.1
Madhur Bhandarkar,142,Kay Kay Menon,, Drama,Bipasha Basu,Corporate,Raj Babbar,sex|power|political leader|part of trilogy|laptop,,2006,6.5
Seok-beom Kang,,In-jae Heo,, Action | Crime | Drama,Jeong-su Han,Haebaragi,In-seong Hwang,,,2006,7.4
Sooraj R. Barjatya,160,Amrita Rao,, Drama | Family | Musical | Romance,Shahid Kapoor,Vivah,Anupam Kher,,,2006,6.6
Anders Banke,98,Carl-Åke Eriksson,, Horror | Comedy,Petra Nielsen,Frostbitten,Grete Havnesköld,professor|small town|teenager|virus|party,,2006,5.5
Miroslav Momcilovic,,Nikola Vujovic,, Comedy | Drama,Branislav Trifunovic,Sedam i po,Milos Timotijevic,video tape|tv quiz show|stairs|seven deadly sins|revenge,300000,2006,7.8
Baltasar Kormákur,93,Ágústa Eva Erlendsdóttir,, Crime | Drama | Thriller,Ingvar Eggert Sigurðsson,Jar City,Björn Hlynur Haraldsson,detective|police detective|police|dead body|ashtray,180000000,2006,7.0
Lionel Bailliu,,Jérémie Renier,, Action | Drama | Thriller,Benoît Magimel,Fair Play,Eric Savin,white water rafting|career|verbal duel|tennis|manipulation,,2006,6.2
Fay Ann Lee,,Laura Benanti,, Comedy | Romance,Christine Baranski,Falling for Grace,Lewis Black,new york city|manhattan new york city|chinatown manhattan new york city|cardinal direction in title|struggle,,2010,6.2
Seung-wan Ryoo,,Kil-kang Ahn,, Action | Crime | Drama,Jae-mo Ahn,Jjakpae,Dong-Hyeon Baek,organized crime|fighting|police station attack|police officer neck broken|police officer stabbed,2400000,2006,6.7
Joseph Vilsmaier,,Lale Yavas,, Drama | War,Gedeon Burkhard,Der letzte Zug,Lena Beyerling,jew|year 1943|1940s|nazi|train ride,3500000,2006,6.6
Tayfun Güneyer,105,Petek Dinçöz,, Comedy,Mehmet Ali Erbil,Keloglan Karaprens'e Karsi,Özcan Deniz,,,2006,1.8
Niels Arden Oplev,105,Anders W. Berthelsen,, Drama | Family,Bent Mejding,Drømmen,Jens Jørn Spottag,teacher student relationship|schoolboy|racial slur|principal|face slap,,2006,7.3
Ezel Akay,135,Sebnem Dönmez,, Comedy | Drama | History,Haluk Bilginer,Hacivat Karagöz Neden Öldürüldü?,Beyaz,,3500000,2006,7.6
Penny Woolcock,93,James Foster,, Comedy | Drama | Family,Kelli Hollis,Mischief Night,Michael Taylor,biracial child|racial stereotype|institutional descrimination|racist comment|racial violence,,2006,6.5
Terry Green,105,David Strathairn,, Crime | Drama,Timothy Hutton,Heavens Fall,Leelee Sobieski,interracial sex|interracial relationship|independent film|based on true story,4000000,2006,6.7
Tae-gyun Kim,,Yong-joon Cho,, Comedy | Drama | Romance,Hyun Bin,Baekmanjangja-ui cheot-sarang,Do-hyeon Lee,,,2006,7.4
Giles Daoust,80,Maximilien Jouret-Maron,, Drama | Thriller,Pascal Duquenne,The Room,Joe Lewis,house|room|secret|wheelchair|down syndrome,500000,2006,3.2
D.B. Sweeney,90,D.B. Sweeney,, Comedy,John C. McGinley,Two Tickets to Paradise,Ned Bellamy,written and directed by cast member,1750000,2006,5.8
M. Blash,94,Jena Malone,, Drama,Chloë Sevigny,Lying,Maya Goldsmith,,150000,2008,5.2
Suneel Darshan,129,Karisma Kapoor,, Music | Romance,Akshay Kumar,Mere Jeevan Saathi,Ameesha Patel,love|student|college student|song|suicide,,2006,3.6
Matthias Glasner,163,André Hennicke,, Crime | Drama,Sabine Timoteo,Der freie Wille,Manfred Zapatka,rape|watching porn|bed|male explicit nudity|penis,,2006,7.5
Serdar Akar,122,Billy Zane,, Action | Adventure,Necati Sasmaz,Kurtlar Vadisi: Irak,Ghassan Massoud,abu ghraib|iraq|explosion|bomb|christian,8300000,2006,6.0
Dong-hoon Choi,,Yun-shik Baek,, Comedy | Crime,Seung-woo Cho,Tazza: The High Rollers,Hye-su Kim,gambling|revenge|hanafuda|based on manhwa|based on comic book,,2006,7.2
Rajko Grlic,9487,Sergej Trifunovic,, Action | Comedy | Drama,Toni Gojanovic,Karaula,Emir Hadzihafizbegovic,soldier|border|army|yugoslav albanian border|yugoslavia,1200000,2008,7.6
Erik Leijonborg,96,Lembit Ulfsak,, Crime | Drama | Thriller,Ola Rapace,Tusenbröder - Återkomsten,Liina-Riin Olmaru,,,2006,6.9
Yoo-sung Kim,,Jun Gyu Park,, Comedy,Sa-rang Kim,Nuga geunyeo-wa jasseulkka?,Hyeok-jae Lee,masturbation|teacher student relationship|non statutory female on male rape attempt|sex comedy|erection,,2006,6.0
N. Krishna,175,Jyothika,, Drama | Romance,Suriya,Sillunu Oru Kadhal,Bhoomika Chawla,marriage|love|old flame|diary|football,100000000,2006,6.8
Reto Salimbeni,116,Til Schweiger,, Thriller,Gustav Adolph,One Way,Anthony Baffoe,false alibi|revenge|rapist|white panties|upskirt,7100000,2007,6.2
Michael Damian,102,Richard Riehle,, Action | Comedy | Crime | Thriller,John Hayden,Hot Tamale,Harland Williams,wyoming|road trip|nudity|coitus|copulation,500000,2006,5.7
Ryan Little,5390,Michael Van Wagenen,, Adventure | Family | Western,Brian Wimmer,Outlaw Trail: The Treasure of Butch Cassidy,Brock Ricardos,utah|train|raft|outlaw|great nephew,,2006,6.1
Abhay Chopra,140,Sohail Khan,, Action | Comedy | Crime | Thriller,Sunil Shetty,Fight Club: Members Only,Zayed Khan,catfight|based on novel,,2006,3.2
Donato Rotunno,,Tara Fitzgerald,, Horror | Thriller,Leelee Sobieski,In a Dark Place,Christian Olson,children|soul|teacher|governess|boy,5000000,2007,4.4
T.R. Silambarasan,118,Nayanthara,, Romance | Thriller,T.R. Silambarasan,Vallavan,Reema Sen,heartbreak|kiss|premarital sex|sex with teacher|student teacher relationship,,2006,4.6
Arthur Hiller,83,Estella Warren,, Comedy | Sport,Jon Bon Jovi,Pucked,David Faustino,hockey|credit card|girl in panties|panties|female rear nudity,3500000,2006,4.2
Sean S. Cunningham,105,Henry Gibson,, Horror,Jayce Bartok,Trapped Ashes,Lara Harris,nipples|breast implant|tour guide|going in circles|dead but doesn't know it,,2008,4.7
Tim Sullivan,,Dallas Page,, Horror | Mystery | Thriller,Raviv Ullman,Driftwood,Talan Torriero,,,2010,4.9
Sijie Dai,,Xiaoran Li,, Drama | Romance,Mylène Jampanoï,Les filles du botaniste,Dong Fu Lin,botanist|intern|death|forbidden love|female rear nudity,5300000,2006,6.7
